time,temperature_2m_min,daylight_duration,precipitation_sum,rain_sum,province,country,date
2017-03-24,-11.9,44545.17,0.0,0.0,Nova Scotia,Canada,2017-03-24
2017-03-25,-2.4,44735.54,1.7,0.0,Nova Scotia,Canada,2017-03-25
2017-03-26,-7.5,44925.21,0.0,0.0,Nova Scotia,Canada,2017-03-26
2017-03-27,-5.8,45114.07,1.1,0.0,Nova Scotia,Canada,2017-03-27
2017-03-28,-3.5,45302.01,16.4,0.5,Nova Scotia,Canada,2017-03-28
2017-03-29,-2.2,45488.88,7.8,0.0,Nova Scotia,Canada,2017-03-29
2017-03-30,-2.4,45674.8,3.2,0.0,Nova Scotia,Canada,2017-03-30
2017-03-31,-2.3,45861.08,0.0,0.0,Nova Scotia,Canada,2017-03-31
2017-04-01,-8.0,46047.84,0.0,0.0,Nova Scotia,Canada,2017-04-01
2017-04-02,-3.0,46234.99,4.5,0.0,Nova Scotia,Canada,2017-04-02
2017-04-03,-3.4,46422.39,0.1,0.0,Nova Scotia,Canada,2017-04-03
2017-04-04,-5.3,46609.95,0.0,0.0,Nova Scotia,Canada,2017-04-04
2017-04-05,-3.2,46797.54,0.6,0.0,Nova Scotia,Canada,2017-04-05
2017-04-06,0.4,46985.04,0.0,0.0,Nova Scotia,Canada,2017-04-06
2017-04-07,4.0,47172.35,10.9,10.9,Nova Scotia,Canada,2017-04-07
2017-04-08,3.3,47359.33,1.3,1.3,Nova Scotia,Canada,2017-04-08
2017-04-09,0.5,47545.88,0.0,0.0,Nova Scotia,Canada,2017-04-09
2017-04-10,-0.4,47731.86,0.0,0.0,Nova Scotia,Canada,2017-04-10
2017-04-11,3.9,47917.16,0.3,0.3,Nova Scotia,Canada,2017-04-11
2017-04-12,6.1,48101.64,0.0,0.0,Nova Scotia,Canada,2017-04-12
2017-04-13,5.4,48285.17,0.0,0.0,Nova Scotia,Canada,2017-04-13
2017-04-14,3.4,48467.62,0.1,0.1,Nova Scotia,Canada,2017-04-14
2017-04-15,0.6,48648.86,0.0,0.0,Nova Scotia,Canada,2017-04-15
2017-04-16,4.0,48828.75,0.6,0.6,Nova Scotia,Canada,2017-04-16
2017-04-17,3.5,49007.13,1.3,1.3,Nova Scotia,Canada,2017-04-17
2017-04-18,-0.8,49183.88,0.0,0.0,Nova Scotia,Canada,2017-04-18
2017-04-19,-6.1,49359.07,0.0,0.0,Nova Scotia,Canada,2017-04-19
2017-04-20,-3.5,49533.98,0.2,0.0,Nova Scotia,Canada,2017-04-20
2017-04-21,-1.0,49708.72,0.0,0.0,Nova Scotia,Canada,2017-04-21
2017-04-22,-2.9,49883.16,1.5,0.9,Nova Scotia,Canada,2017-04-22
2017-04-23,0.9,50057.2,7.3,1.9,Nova Scotia,Canada,2017-04-23
2017-04-24,0.5,50230.67,0.0,0.0,Nova Scotia,Canada,2017-04-24
2017-04-25,-1.6,50403.47,0.0,0.0,Nova Scotia,Canada,2017-04-25
2017-04-26,3.8,50575.45,1.8,1.8,Nova Scotia,Canada,2017-04-26
2017-04-27,9.6,50746.47,1.7,1.7,Nova Scotia,Canada,2017-04-27
2017-04-28,11.3,50916.39,0.4,0.4,Nova Scotia,Canada,2017-04-28
2017-04-29,10.2,51085.07,10.7,10.7,Nova Scotia,Canada,2017-04-29
2017-04-30,4.5,51252.36,1.1,1.1,Nova Scotia,Canada,2017-04-30
2017-05-01,2.9,51418.1,7.2,7.2,Nova Scotia,Canada,2017-05-01
2017-05-02,2.5,51582.13,9.4,9.4,Nova Scotia,Canada,2017-05-02
2017-05-03,10.5,51744.32,0.7,0.7,Nova Scotia,Canada,2017-05-03
2017-05-04,6.1,51904.47,0.8,0.8,Nova Scotia,Canada,2017-05-04
2017-05-05,3.1,52062.42,0.0,0.0,Nova Scotia,Canada,2017-05-05
2017-05-06,8.0,52218.02,8.7,8.7,Nova Scotia,Canada,2017-05-06
2017-05-07,12.3,52371.08,19.6,19.6,Nova Scotia,Canada,2017-05-07
2017-05-08,10.3,52521.43,11.6,11.6,Nova Scotia,Canada,2017-05-08
2017-05-09,4.2,52669.09,9.4,9.4,Nova Scotia,Canada,2017-05-09
2017-05-10,5.1,52815.25,2.3,2.3,Nova Scotia,Canada,2017-05-10
2017-05-11,4.9,52959.98,0.3,0.3,Nova Scotia,Canada,2017-05-11
2017-05-12,5.5,53103.16,0.4,0.4,Nova Scotia,Canada,2017-05-12
2017-05-13,1.9,53244.64,0.0,0.0,Nova Scotia,Canada,2017-05-13
2017-05-14,2.9,53384.3,0.0,0.0,Nova Scotia,Canada,2017-05-14
2017-05-15,6.2,53521.98,17.0,17.0,Nova Scotia,Canada,2017-05-15
2017-05-16,4.9,53657.54,1.4,1.4,Nova Scotia,Canada,2017-05-16
2017-05-17,8.2,53790.84,0.5,0.5,Nova Scotia,Canada,2017-05-17
2017-05-18,9.5,53921.71,0.0,0.0,Nova Scotia,Canada,2017-05-18
2017-05-19,13.0,54050.02,0.2,0.2,Nova Scotia,Canada,2017-05-19
2017-05-20,8.8,54175.59,0.0,0.0,Nova Scotia,Canada,2017-05-20
2017-05-21,6.0,54298.27,0.0,0.0,Nova Scotia,Canada,2017-05-21
2017-05-22,4.4,54417.89,0.0,0.0,Nova Scotia,Canada,2017-05-22
2017-05-23,7.4,54534.32,5.2,5.2,Nova Scotia,Canada,2017-05-23
2017-05-24,9.0,54647.34,0.0,0.0,Nova Scotia,Canada,2017-05-24
2017-05-25,7.2,54756.83,0.0,0.0,Nova Scotia,Canada,2017-05-25
2017-05-26,7.4,54862.6,14.2,14.2,Nova Scotia,Canada,2017-05-26
2017-05-27,5.8,54964.46,2.5,2.5,Nova Scotia,Canada,2017-05-27
2017-05-28,7.4,55062.27,0.0,0.0,Nova Scotia,Canada,2017-05-28
2017-05-29,4.1,55156.0,0.0,0.0,Nova Scotia,Canada,2017-05-29
2017-05-30,3.7,55246.42,0.0,0.0,Nova Scotia,Canada,2017-05-30
2017-05-31,4.2,55333.61,0.0,0.0,Nova Scotia,Canada,2017-05-31
2017-06-01,9.7,55417.48,5.9,5.9,Nova Scotia,Canada,2017-06-01
2017-06-02,10.6,55497.93,7.3,7.3,Nova Scotia,Canada,2017-06-02
2017-06-03,7.5,55574.87,13.7,13.7,Nova Scotia,Canada,2017-06-03
2017-06-04,7.3,55648.21,2.8,2.8,Nova Scotia,Canada,2017-06-04
2017-06-05,5.2,55717.86,0.0,0.0,Nova Scotia,Canada,2017-06-05
2017-06-06,6.2,55783.74,0.0,0.0,Nova Scotia,Canada,2017-06-06
2017-06-07,5.9,55845.75,0.0,0.0,Nova Scotia,Canada,2017-06-07
2017-06-08,8.1,55903.79,0.0,0.0,Nova Scotia,Canada,2017-06-08
2017-06-09,10.8,55957.8,22.6,22.6,Nova Scotia,Canada,2017-06-09
2017-06-10,9.5,56007.68,10.8,10.8,Nova Scotia,Canada,2017-06-10
2017-06-11,10.7,56053.35,0.0,0.0,Nova Scotia,Canada,2017-06-11
2017-06-12,14.5,56094.72,0.0,0.0,Nova Scotia,Canada,2017-06-12
2017-06-13,17.0,56131.71,0.1,0.1,Nova Scotia,Canada,2017-06-13
2017-06-14,11.9,56164.25,0.4,0.4,Nova Scotia,Canada,2017-06-14
2017-06-15,5.2,56192.24,0.5,0.5,Nova Scotia,Canada,2017-06-15
2017-06-16,7.7,56215.62,0.1,0.1,Nova Scotia,Canada,2017-06-16
2017-06-17,10.7,56234.33,20.6,20.6,Nova Scotia,Canada,2017-06-17
